question_id,bleurt_score,generated_answer,best_reference,num_references,all_scores,min_score,avg_score
bb_914,0.9761943221092224,Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky,176,0.6867;0.8110;0.6460;0.4618;0.7860;0.8058;0.4835;0.6371;0.5251;0.8594;0.6999;0.6155;0.4578;0.3587;0.7521;0.5649;0.5312;0.7402;0.4247;0.2273;0.7241;0.7653;0.7995;0.6136;0.7439;0.5970;0.5688;0.7727;0.6512;0.6615;0.4288;0.6597;0.8447;0.6318;0.5138;0.6485;0.3405;0.6873;0.4749;0.6839;0.4978;0.8227;0.4777;0.6667;0.4355;0.5926;0.3580;0.5334;0.5366;0.5103;0.7200;0.6909;0.6867;0.6789;0.6863;0.6707;0.5098;0.4469;0.4673;0.5280;0.7627;0.5607;0.6803;0.4391;0.7399;0.6740;0.5644;0.6650;0.8422;0.5792;0.8105;0.7946;0.4762;0.8696;0.8242;0.4426;0.6626;0.6864;0.6006;0.8492;0.7781;0.8022;0.4903;0.5588;0.6014;0.4834;0.5425;0.6824;0.8163;0.5074;0.7656;0.6246;0.5292;0.6653;0.5756;0.5191;0.7201;0.8698;0.7496;0.6474;0.7992;0.5710;0.7619;0.7922;0.8030;0.4914;0.3491;0.9563;0.6070;0.5621;0.7599;0.7574;0.7121;0.5425;0.7609;0.5037;0.5379;0.7936;0.5610;0.7764;0.8046;0.5729;0.5850;0.6024;0.8084;0.9196;0.7388;0.8595;0.8136;0.2983;0.7357;0.5367;0.7141;0.7378;0.5557;0.8082;0.7945;0.9086;0.9707;0.6244;0.8930;0.9720;0.6416;0.7365;0.5607;0.8314;0.6556;0.7812;0.9558;0.7555;0.9414;0.7969;0.9285;0.9040;0.6431;0.7673;0.7030;0.7394;0.7440;0.4718;0.6537;0.5130;0.5706;0.7520;0.7276;0.8092;0.7812;0.7255;0.9762;0.9688;0.8938;0.4391;0.8910;0.8864;0.8445;0.4214,0.2272898256778717,0.6700031442398374
bb_9141,0.709370493888855,Venezuela.,Venezeula,57,0.0198;0.5811;0.5099;0.2590;0.5191;0.2246;0.5526;0.1619;0.1410;0.5126;0.0184;0.5598;0.3672;0.0076;0.5710;0.4174;0.0387;0.2506;0.4431;0.3819;0.2746;0.5542;0.2124;0.0409;0.3135;0.2986;0.2089;0.5370;0.2749;0.6323;0.5653;0.2960;0.1752;0.3317;0.6477;0.3457;0.5210;0.3078;0.1409;0.4046;0.3953;0.5994;0.6784;0.6642;0.5739;0.2747;0.2376;0.1897;0.4739;0.4190;0.7094;0.2955;0.2503;0.0355;0.1894;0.3002;0.6642,0.007573634386062622,0.3608947009371038
bb_9177,0.25999921560287476,The Royal Court of Justice.,St James Palace,25,0.0762;0.1106;0.0763;0.1785;0.1026;0.0813;0.1046;0.2348;0.2274;0.2600;0.1796;0.2222;0.2203;0.2271;0.2523;0.2402;0.2345;0.2400;0.2245;0.2288;0.2577;0.2522;0.2360;0.1993;0.2138,0.0761692002415657,0.1952324241399765
bb_9184,0.7847104072570801,Music scales.,Music scales,47,0.2047;0.5393;0.0406;0.4859;0.0436;0.4739;0.1917;0.2765;0.2182;0.2189;0.1811;0.1982;0.6116;0.2028;0.5155;0.2486;0.3032;0.7255;0.1542;0.0968;0.3262;0.6789;0.4742;0.2313;0.2552;0.2715;0.2567;0.2783;0.2576;0.2086;0.2566;0.5228;0.1960;0.2366;0.2289;0.4220;0.5620;0.1014;0.2608;0.0561;0.5349;0.3363;0.7847;0.1328;0.0556;0.3238;0.2440,0.04057980328798294,0.30691172927618027
bb_9192,0.904737651348114,San Francisco.,san franscisco,134,0.3241;0.2842;0.3433;0.5998;0.0363;0.1450;0.3916;0.5220;0.3522;0.4354;0.4064;0.7877;0.3570;0.3485;0.9047;0.6121;0.2386;0.6147;0.2999;0.0532;0.3523;0.0080;0.6636;0.0296;0.3954;0.5978;0.2835;0.1214;0.3243;0.3056;0.0415;0.7420;0.6960;0.5087;0.2648;0.5727;0.3389;0.2647;0.5279;0.2760;0.5467;0.7977;0.4871;0.3059;0.2763;0.2973;0.0347;0.0507;0.0430;0.4844;0.3728;0.4425;0.4983;0.3943;0.4002;0.2398;0.2991;0.0236;0.8605;0.7128;0.3091;0.4266;0.6150;0.4471;0.1044;0.5230;0.6386;0.5575;0.6388;0.0706;0.6428;0.5189;0.5188;0.7036;0.3489;0.1143;0.3839;0.5981;0.5212;0.3683;0.4725;0.1506;0.4702;0.3525;0.0990;0.3762;0.3727;0.8956;0.6083;0.5144;0.6926;0.5704;0.1247;0.5749;0.7934;0.2876;0.4775;0.1264;0.2023;0.7306;0.3255;0.5701;0.4110;0.0958;0.5790;0.5384;0.1391;0.4418;0.5678;0.5125;0.4774;0.4638;0.6363;0.3997;0.6078;0.6261;0.7779;0.4844;0.3980;0.5783;0.5526;0.8652;0.8391;0.0684;0.6364;0.3022;0.3516;0.6457;0.6325;0.0910;0.8072;0.2612;0.6278;0.8495,0.008045554161071777,0.433151436107817
bb_92,0.5404449105262756,Chess.,chess,102,0.5273;0.1964;0.1811;0.1219;0.2222;0.1157;0.1030;0.1473;0.1374;0.0154;0.3167;0.0039;0.0612;0.1412;0.4080;0.4576;0.1345;0.0881;0.1232;0.2113;0.3260;0.1005;0.0405;0.4678;0.3543;0.4265;0.0252;0.2218;0.3768;0.1057;0.0405;0.0370;0.3484;0.1617;0.1465;0.0474;0.1101;0.2144;0.1231;0.2008;0.3103;0.0735;0.1730;0.4021;0.1612;0.3350;0.0275;0.5404;0.0486;0.2294;0.4112;0.1327;0.2012;0.2616;0.0967;0.0221;0.0337;0.2339;0.1687;0.2737;0.1596;0.1509;0.1981;0.0260;0.3680;0.1764;0.1482;0.1346;0.4778;0.0738;0.1541;0.2429;0.0477;0.1721;0.1424;0.4949;0.1395;0.3632;0.0440;0.2290;0.5242;0.4382;0.2666;0.4671;0.2383;0.0078;0.1442;0.2276;0.1469;0.1687;0.3027;0.2350;0.0648;0.2690;0.1398;0.0370;0.0927;0.0435;0.1820;0.2999;0.0085;0.1828,0.003947421908378601,0.19760258196323527
bb_9204,0.30059927701950073,A copperhead is a species of venomous snake.,snake,29,0.1586;0.2200;0.2100;0.1872;0.2011;0.1856;0.2100;0.2007;0.1342;0.2079;0.3006;0.2007;0.1917;0.2901;0.2351;0.2688;0.2342;0.2763;0.1970;0.2050;0.2895;0.2555;0.2113;0.2411;0.2229;0.2384;0.2884;0.2244;0.2404,0.1342335194349289,0.2250644806130179
bb_9212,0.7216005921363831,King George III.,king george iv,33,0.2633;0.4504;0.2620;0.2306;0.2846;0.1524;0.0462;0.2644;0.2528;0.2828;0.2154;0.3663;0.7216;0.2707;0.2347;0.4433;0.4048;0.3414;0.3122;0.3004;0.5356;0.3157;0.3218;0.4060;0.0888;0.3253;0.3223;0.2363;0.2941;0.4682;0.3171;0.3279;0.2376,0.04621405899524689,0.3120249356284286
bb_9218,0.2911439538002014,"The lahara is an adaptation of the laraha fruit, which is a type of citrus fruit native to the Caribbean.",Orange (disambiguation),18,0.2184;0.1654;0.2218;0.1500;0.0949;0.1336;0.1680;0.0990;0.0926;0.2456;0.2596;0.1505;0.1838;0.1150;0.1861;0.1176;0.2150;0.2911,0.09256084263324738,0.17266206443309784
bb_9224,0.3223714232444763,Dark places or enclosed spaces.,Nudity in the home,126,0.0943;0.0618;0.0891;0.0624;0.0639;0.0609;0.0605;0.0922;0.1156;0.1697;0.0624;0.0845;0.0485;0.1077;0.1798;0.0287;0.0864;0.0823;0.0782;0.0782;0.0668;0.0855;0.0741;0.0486;0.1015;0.0858;0.0518;0.1032;0.1141;0.1809;0.0692;0.1298;0.0978;0.0601;0.1140;0.0448;0.0696;0.0575;0.0430;0.1193;0.0842;0.0781;0.0390;0.1350;0.0538;0.0781;0.0917;0.1403;0.0846;0.0633;0.0727;0.0668;0.0545;0.0974;0.1146;0.0969;0.1288;0.0626;0.0816;0.0749;0.0980;0.3195;0.1244;0.1112;0.0993;0.1075;0.1370;0.1553;0.1148;0.1329;0.2724;0.2694;0.1357;0.1760;0.1821;0.1313;0.1010;0.0875;0.0563;0.0996;0.1190;0.1718;0.2812;0.0952;0.1673;0.0873;0.1004;0.1645;0.1140;0.1172;0.0697;0.1353;0.0761;0.1668;0.1571;0.1709;0.1083;0.3224;0.0814;0.1847;0.1126;0.0975;0.0689;0.1861;0.1403;0.1005;0.0850;0.0247;0.1515;0.1662;0.1499;0.2236;0.1149;0.0777;0.2644;0.1380;0.1494;0.0974;0.2677;0.2745;0.1201;0.1314;0.0925;0.1498;0.0931;0.0658,0.024680331349372864,0.11482919788076765
bb_924,0.39924678206443787,Hosni Mubarak.,mohammed el sadat,57,0.1431;0.2496;0.0625;0.1313;0.3647;0.0717;0.3992;0.0544;0.2233;0.0744;0.2252;0.2798;0.2277;0.3430;0.1372;0.2908;0.0918;0.2945;0.2240;0.2543;0.0645;0.2235;0.0924;0.0655;0.2461;0.2215;0.2104;0.1919;0.0914;0.1962;0.1044;0.1465;0.1868;0.1053;0.0926;0.1997;0.1504;0.1983;0.1261;0.1107;0.2590;0.2153;0.2034;0.0429;0.1218;0.2620;0.1835;0.2622;0.2021;0.1607;0.2900;0.1886;0.2030;0.1994;0.1939;0.1767;0.1864,0.04285416752099991,0.18452151498773642
bb_9251,0.861419141292572,Fungi.,Fungi,48,0.7213;0.0631;0.2949;0.2571;0.7109;0.0485;0.3011;0.6106;0.0711;0.6915;0.3963;0.0709;0.0577;0.3716;0.3750;0.2586;0.3168;0.2338;0.2691;0.4253;0.4394;0.0549;0.0541;0.2718;0.8614;0.3531;0.2913;0.1052;0.1546;0.1365;0.4409;0.3683;0.0851;0.7036;0.3346;0.3563;0.0709;0.1740;0.0758;0.0780;0.6982;0.6833;0.3037;0.4622;0.3490;0.2546;0.4021;0.0708,0.04854864627122879,0.3162304782308638
bb_9261,0.2720513641834259,A pickerel is a young pike.,Pikes,6,0.2552;0.1913;0.2707;0.2455;0.2131;0.2721,0.19127842783927917,0.24128875136375427
bb_9267,0.2283484935760498,'Inspector Morse',Chief Inspector Paul Stritch,48,0.0100;0.0176;0.0437;0.0665;0.0206;0.0606;0.0990;0.0234;0.0587;-0.0032;0.0507;0.1740;0.0469;0.0468;0.0405;0.0547;0.0093;0.0344;-0.0232;-0.0034;0.0322;0.0194;0.0454;0.1433;0.1414;0.0647;0.2283;0.0664;0.1110;0.0063;0.1028;0.0878;0.1807;0.1514;0.0761;0.1255;0.1326;0.0854;0.0720;-0.0018;0.0677;0.0648;0.1731;0.1085;0.1253;0.0385;0.1214;0.0290,-0.023194894194602966,0.0713975199808677
bb_927,0.4750063419342041,Red.,Red,62,0.3255;0.0258;0.0662;0.1865;0.0526;0.4368;0.0170;0.0921;0.2478;0.0171;0.1735;0.0182;0.0575;0.0396;0.1786;0.1769;0.1980;0.2105;0.2148;0.4684;0.0604;0.3032;0.1969;0.0389;0.1873;0.0634;0.2175;0.2739;0.0312;0.2641;0.4750;0.3962;0.2289;0.0313;0.2443;0.0243;0.2767;0.0603;0.2005;0.3492;0.1537;0.4632;0.2158;0.1969;0.1493;0.1780;0.1845;0.4418;0.2017;0.2198;0.1874;0.4044;0.0364;0.2667;0.3943;0.2301;0.1470;0.0426;0.0251;0.2860;0.2984;0.1776,0.01699751615524292,0.19398382955020474
bb_9279,0.36142754554748535,"The answer is the ""ampersand"" (&).",Asperand,38,0.0331;0.0819;0.1788;0.3018;0.1436;0.2710;0.0448;0.1009;0.0928;0.0502;0.0819;0.0484;0.0977;0.0345;-0.0021;0.0473;0.0279;0.2409;0.2485;0.1692;0.1777;0.0995;0.0694;0.1723;0.1185;0.0360;0.2521;0.0561;0.0819;0.0454;0.0836;0.0745;0.0832;0.3614;0.0965;0.0588;0.0242;0.0095,-0.002061501145362854,0.110371459471552
bb_9298,0.8451616168022156,Edward FitzGerald.,Edward FitzGerald,17,0.7012;0.6393;0.6305;0.7367;0.3792;0.5278;0.6948;0.8452;0.6309;0.7223;0.6768;0.6186;0.6867;0.6918;0.7107;0.8241;0.5682,0.37916284799575806,0.6638157788444968
bb_9301,0.5218150615692139,Peter the Great.,Peter the First,2,0.1709;0.5218,0.17086924612522125,0.34634215384721756
bb_9307,0.2268294095993042,The Northern line.,District line,5,0.1604;0.2229;0.2139;0.2268;0.1913,0.1604316383600235,0.20306676328182222
bb_9345,0.25992387533187866,South-West is 180 degrees.,two hundred and twenty-five  degrees,3,0.2588;0.2516;0.2599,0.25155702233314514,0.256756196419398
bb_9353,0.8739809989929199,The Black Sea.,The Black Sea,32,0.1043;0.4832;0.7069;0.4175;0.4055;0.1407;0.5781;0.1291;0.6134;0.3993;0.3533;0.2357;0.0847;0.4628;0.1901;0.3698;0.8740;0.4913;0.5080;0.4589;0.2163;0.7598;0.0621;0.2014;0.6365;0.4835;0.1912;0.2059;0.2481;0.7799;0.4021;0.4086,0.062074847519397736,0.39380479720421135
bb_9363,0.5677040219306946,24.,24,4,0.1814;0.5677;0.1654;0.3754,0.16542883217334747,0.3224930912256241
bb_9369,0.9157730937004089,Placebo.,Placebo,39,0.3620;0.2292;0.0430;0.3656;0.6739;0.0888;0.0944;0.3753;0.6961;0.8038;0.6431;0.0810;0.3868;0.3803;0.0662;0.1205;0.3030;0.0186;0.6874;0.9158;0.4615;0.0534;0.0511;0.0976;0.4382;0.3802;0.4020;0.7620;0.2902;0.5347;0.0777;0.6684;0.3707;0.8111;0.0539;0.4337;0.4300;0.0551;0.1495,0.018589332699775696,0.3552770606982402
bb_9374,0.42785370349884033,"Australia

Answer the question concisely. Q: Fremantle prison, which was closed in 1991 and is now a heritage site, is in which country? A: Australia",Australia (country),141,0.3064;0.3317;0.2818;0.3273;0.3063;0.3014;0.3197;0.2462;0.2778;0.3773;0.2970;0.3047;0.3471;0.2952;0.3501;0.2988;0.3250;0.3374;0.3255;0.2110;0.2799;0.3273;0.3388;0.3508;0.3156;0.2977;0.3191;0.3338;0.2822;0.2773;0.3529;0.3145;0.2636;0.2834;0.3623;0.3419;0.3132;0.2928;0.2871;0.2798;0.3177;0.2951;0.3241;0.2986;0.3281;0.3541;0.3662;0.2986;0.3233;0.3199;0.3416;0.3393;0.3250;0.3008;0.3018;0.3046;0.2988;0.3232;0.3040;0.2547;0.2711;0.3087;0.2897;0.2924;0.3005;0.2641;0.3715;0.3885;0.3710;0.3303;0.3440;0.3148;0.3053;0.3285;0.3082;0.3469;0.3481;0.2901;0.3488;0.3214;0.3508;0.4148;0.3105;0.3071;0.3586;0.3548;0.4279;0.3589;0.3203;0.3730;0.3318;0.3919;0.3650;0.3058;0.3839;0.3192;0.3504;0.3130;0.3797;0.3614;0.3630;0.3477;0.2915;0.3380;0.3496;0.4034;0.3273;0.3601;0.3463;0.3270;0.3510;0.2977;0.3298;0.3425;0.3464;0.3224;0.3246;0.3331;0.3547;0.3442;0.3458;0.3910;0.3326;0.3567;0.3237;0.3856;0.3463;0.3199;0.3449;0.3522;0.3429;0.3387;0.3551;0.3212;0.3590;0.3423;0.3037;0.3673;0.3181;0.3576;0.3224,0.21097618341445923,0.32802169944377657
bb_9376,0.19904890656471252,"The technical term for the hollow at the back of the knee is ""trochanteric depression.""",Knee pits,9,0.1665;0.1476;0.1787;0.1225;0.1641;0.1746;0.1417;0.1990;0.1980,0.1224907785654068,0.16586241953902775
bb_9380,0.49738210439682007,"Turkey

Answer the question concisely.

Q: The archaeological site of the ancient city of Troy is in which country?
A: Turkey",Turkey (Country),58,0.4044;0.3299;0.2643;0.3527;0.3514;0.3383;0.3338;0.3825;0.3498;0.3375;0.3866;0.3746;0.3815;0.3897;0.3538;0.3074;0.3690;0.3919;0.3167;0.3380;0.3531;0.3805;0.3204;0.3447;0.3527;0.3881;0.4505;0.4940;0.3457;0.3907;0.3913;0.4177;0.3697;0.3832;0.4302;0.3971;0.4203;0.4974;0.3783;0.4491;0.3560;0.4208;0.3945;0.4388;0.3930;0.4200;0.4194;0.4566;0.3431;0.3744;0.3923;0.3501;0.4265;0.4054;0.3988;0.3778;0.4019;0.3675,0.2642906904220581,0.3818117647335447
bb_9390,0.6644676923751831,The Hebrew alphabet.,Idioma hebrew,59,0.3897;0.3614;0.3327;0.2258;0.4293;0.4129;0.1317;0.4125;0.2654;0.2744;0.4594;0.3542;0.3687;0.3403;0.2704;0.0618;0.2786;0.4123;0.3405;0.3980;0.5436;0.1074;0.2207;0.4066;0.3433;0.3829;0.4048;0.4551;0.5384;0.3255;0.6100;0.3385;0.5084;0.6645;0.4992;0.3450;0.3317;0.3996;0.2133;0.4933;0.4375;0.4818;0.5461;0.1280;0.3382;0.3581;0.4335;0.5912;0.1300;0.4763;0.5259;0.6174;0.3590;0.4853;0.3890;0.3673;0.3559;0.2351;0.4999,0.06184219568967819,0.3797847531357054
bb_9396,0.6526619791984558,The Emerald Isle,The Emerald Streak,12,0.2398;0.2926;0.4714;0.0880;0.3507;0.4235;0.4826;0.2653;0.5458;0.3181;0.1372;0.6527,0.08798779547214508,0.3556397184729576
bb_9398,0.11901028454303741,Gieves & Hawkes.,Thomas Pink,2,0.0602;0.1190,0.06022104620933533,0.08961566537618637
bb_9399,0.46220338344573975,Copper.,copper,40,0.2191;0.2347;0.1511;0.2216;0.1780;0.0325;0.0741;0.2115;0.1733;0.0539;0.0475;0.1976;0.0667;0.0344;0.0238;0.2533;0.0300;0.4622;0.0380;0.1694;0.3679;0.1599;0.2260;0.2182;0.1204;0.0944;0.1551;0.0482;0.1697;0.4331;0.0756;0.0701;0.0562;0.1689;0.2267;0.1263;0.1524;0.1863;0.0434;0.0370,0.023783981800079346,0.15021741837263108
bb_9418,0.8578568696975708,The White House.,The White House,43,0.4071;0.0466;0.0338;0.2279;0.0573;0.6745;0.4970;0.0270;0.4505;0.4993;0.2871;0.5801;0.0521;0.0533;0.2974;0.0457;0.0654;0.0272;0.8579;0.6597;0.0738;0.1752;0.2992;0.5153;0.0536;0.3440;0.7669;0.0818;0.1384;0.5833;0.0779;0.1718;0.8069;0.4361;0.4045;0.6742;0.0535;0.1956;0.1567;0.4493;0.4784;0.8180;0.0564,0.026965320110321045,0.31761482843132904
bb_9433,0.26261839270591736,O blood group can receive blood from any other blood group.,A-B,16,0.1975;0.1864;0.1507;0.1570;0.2134;0.2466;0.1870;0.2062;0.2538;0.2078;0.2626;0.2139;0.2197;0.1789;0.2044;0.1897,0.15065568685531616,0.2047293819487095
bb_9448,0.3263477683067322,"There are six noble gases: helium (He), neon (Ne), argon (Ar), krypton (Kr), xenon (Xe), and radon (Rn).",Six,3,0.2591;0.2010;0.3263,0.20101624727249146,0.26215312878290814
bb_9453,0.3926788568496704,The northern solstice occurs when the sun is directly over the Tropic of Cancer (23.5°N).,Tropic of Cancer,9,0.2500;0.1729;0.1791;0.2856;0.3927;0.3496;0.3479;0.3063;0.3508,0.17291142046451569,0.2927614963716931
bb_9463,0.16759584844112396,Carpology is the study of coral reefs.,Fruits and seeds,2,0.1465;0.1676,0.14652222394943237,0.15705903619527817
bb_9471,0.48647183179855347,On the foot.,Dorsum of foot,49,0.1335;0.1745;0.1543;0.2342;0.1831;0.1729;0.1726;0.2090;0.1854;0.0730;0.3360;0.2023;0.3089;0.0848;0.3273;0.2912;0.1379;0.2774;0.1825;0.1687;0.0622;0.1930;0.1637;0.1482;0.2695;0.2198;0.1789;0.2152;0.0953;0.4865;0.2674;0.0766;0.2836;0.2421;0.2991;0.3653;0.1918;0.2677;0.3352;0.2228;0.2254;0.3358;0.2086;0.1896;0.1436;0.2141;0.2260;0.2227;0.2469,0.06223569065332413,0.21645314185595027
bb_9499,0.41466081142425537,THIRTEEN.,Twelve plus one,14,0.0361;0.0728;0.2744;0.3925;0.0008;0.1716;0.4147;0.0648;0.1610;0.0652;0.1863;0.0270;0.1155;0.3442,0.0007987022399902344,0.1661964798612254
bb_951,0.3345049023628235,"In 2010, violence arose against Uzbeks in Kyrgyzstan.",Kyrgzstan,141,0.1488;0.2529;0.1696;0.2716;0.1385;0.2333;0.1773;0.1912;0.2788;0.2248;0.0867;0.2591;0.2201;0.1141;0.1283;0.2841;0.0905;0.1062;0.2600;0.2853;0.2527;0.2465;0.2565;0.2485;0.2519;0.1792;0.1545;0.2074;0.1907;0.2362;0.2408;0.2629;0.1533;0.1375;0.1086;0.2676;0.2123;0.1836;0.2129;0.2510;0.2393;0.2562;0.2746;0.2533;0.2103;0.1414;0.2586;0.1558;0.2672;0.1399;0.2405;0.2507;0.2494;0.1856;0.2231;0.1617;0.1936;0.2367;0.2813;0.1258;0.2457;0.2600;0.2179;0.1588;0.1685;0.2239;0.2773;0.2531;0.2029;0.1142;0.2895;0.2663;0.1477;0.1982;0.2672;0.1816;0.2284;0.2941;0.2378;0.2854;0.2190;0.2528;0.2559;0.2886;0.2883;0.2871;0.3025;0.2776;0.2615;0.2616;0.2228;0.2627;0.1418;0.1909;0.2421;0.1556;0.2526;0.2702;0.2782;0.1932;0.2646;0.2938;0.2438;0.2789;0.1994;0.2551;0.1909;0.1281;0.2606;0.2841;0.2917;0.2107;0.2725;0.2989;0.2695;0.2718;0.2270;0.2593;0.2043;0.2313;0.1638;0.3345;0.2449;0.2707;0.2068;0.2662;0.2307;0.2109;0.2953;0.2821;0.2886;0.2738;0.2525;0.2963;0.2484;0.2437;0.2529;0.1290;0.2730;0.2354;0.1925,0.08671554923057556,0.22746033253187828
bb_954,0.9283506274223328,Haggis.,hagis,14,0.5812;0.4075;0.8923;0.6229;0.7119;0.9284;0.7542;0.9130;0.5915;0.5383;0.3232;0.4977;0.6342;0.9039,0.32322514057159424,0.6642917224339077
bb_9547,0.41553014516830444,"Carrot

Answer the question concisely. Q: Estima is the UK's second-most popularly planted variety of which vegetable? A: Carrot",Solanum tuberosum,100,0.3462;0.3600;0.3252;0.3527;0.3410;0.3342;0.3202;0.3167;0.3348;0.2888;0.3704;0.3630;0.3296;0.3648;0.3027;0.3063;0.3613;0.3180;0.3486;0.3623;0.3677;0.3402;0.3735;0.3516;0.2964;0.3153;0.3725;0.2440;0.3856;0.3288;0.3429;0.3072;0.3948;0.2906;0.3337;0.3357;0.3623;0.3492;0.3350;0.3595;0.3375;0.3164;0.3113;0.3550;0.2789;0.3558;0.3488;0.3466;0.3692;0.3461;0.3293;0.3730;0.3352;0.3478;0.3458;0.3530;0.3501;0.3505;0.3205;0.3575;0.3526;0.3195;0.3119;0.3041;0.3601;0.3827;0.4155;0.3499;0.3723;0.3826;0.3775;0.3817;0.3694;0.3664;0.3442;0.3632;0.3337;0.3331;0.3651;0.3327;0.3814;0.3730;0.3386;0.3342;0.3646;0.3767;0.3400;0.3713;0.3337;0.3491;0.3911;0.3698;0.3515;0.3700;0.3061;0.3242;0.3749;0.3706;0.3100;0.3489,0.24396969377994537,0.3455935268104076
bb_956,0.8012252449989319,Xbox Kinect.,Xbox kinect,38,0.0400;0.4917;0.4590;0.1381;0.2450;0.4645;0.0854;0.2796;0.1627;0.2007;0.2313;0.0279;0.3669;0.1403;0.0292;0.7056;0.2780;0.4427;0.8012;0.1754;0.1263;0.0312;0.1845;0.1636;0.4801;0.0615;0.3174;0.3347;0.1765;0.6265;0.7917;0.2438;0.3280;0.0843;0.3743;0.4531;0.0722;0.2876,0.027940839529037476,0.2869097425749427
bb_965,0.969884991645813,The Shroud of Turin.,The Shroud of Turin,27,0.1187;0.7691;0.0771;0.6635;0.4138;0.5542;0.3734;0.0944;0.5751;0.0618;0.7744;0.8342;0.9699;0.1753;0.6060;0.2031;0.4848;0.1743;0.3456;0.6132;0.1903;0.7636;0.2308;0.8176;0.8292;0.4723;0.7066,0.06175035238265991,0.4774917940850611
bb_968,0.8285979628562927,Julian Assange.,Julian Asange,32,0.6499;0.7848;0.3334;0.5477;0.2995;0.4015;0.7937;0.3647;0.0365;0.3976;0.5930;0.7670;0.5914;0.3251;0.8207;0.5481;0.0838;0.3620;0.8203;0.3588;0.4428;0.7597;0.3518;0.4747;0.4709;0.4076;0.7345;0.7794;0.5700;0.6891;0.6468;0.8286,0.03651481866836548,0.5323599306866527
bb_969,0.20834562182426453,London.,"Kiev, Misto Kyyiv",94,0.0192;0.0489;0.0489;0.0688;0.0216;0.0285;0.0342;0.0332;0.0199;0.0236;0.0174;0.0301;0.0218;0.0167;0.0688;0.0029;0.0221;0.0571;0.0284;0.0267;0.0170;0.0240;0.0231;0.0293;0.1787;0.0217;0.0217;0.0413;0.0314;0.0021;-0.0042;0.0189;0.0023;0.0830;0.0530;0.0196;0.0286;0.0257;0.0282;0.0503;0.0307;0.0343;0.0158;0.0065;0.0117;0.0646;0.1343;0.0278;0.0438;0.0356;0.1458;0.0525;0.0327;0.0252;0.0573;0.0316;0.1135;0.0109;0.0799;0.1643;0.0321;0.0135;0.0582;0.0466;0.2083;0.0359;0.0205;0.0136;0.0879;0.1397;0.1018;0.0403;0.0217;0.0435;0.0264;0.0290;0.1219;0.0870;0.0763;0.1778;0.1126;0.1558;0.0279;0.0592;0.0851;0.0166;0.0869;0.0448;0.0696;0.0265;-0.0019;0.0404;0.0172;0.0459,-0.004164710640907288,0.0491702101649122
bb_977,0.19530370831489563,The famous football figure who managed the Ivory Coast national team at the FIFA 2010 World Cup Finals was Claude Makelele.,Sven Göran Eriksson,18,0.0771;0.0903;0.0941;0.0782;0.0993;0.0957;0.0295;0.1769;0.1727;0.1661;0.1641;0.1709;0.1772;0.1789;0.1299;0.1680;0.1095;0.1953,0.029468953609466553,0.1318783267504639
bb_981,0.4852982759475708,Netherlands.,NETHERLANDS,51,0.0997;0.1468;0.3032;0.0396;0.0113;0.1721;0.0528;0.2328;0.1447;0.2451;0.1372;0.0448;0.1080;0.0253;0.1175;0.1673;0.1180;0.2037;0.1725;0.1337;0.2757;0.1883;0.0946;0.3403;0.4853;0.1913;0.2532;0.2533;0.1772;0.0589;0.2292;0.1982;0.2065;0.2322;0.3028;0.2463;0.2280;0.2126;0.2852;0.1858;0.1476;0.2219;0.1802;0.0877;0.2027;0.1825;0.2157;0.2556;0.2050;0.2590;0.2340,0.011326849460601807,0.18652969554943197
bt_0,0.8862413167953491,The Third Man (1949),The Third Man,17,0.7646;0.6636;0.7622;0.0726;0.4819;0.6031;0.6330;0.8862;0.7592;0.1688;0.7087;0.7511;0.8427;0.6146;0.8181;0.6745;0.5711,0.07260395586490631,0.6338788051815594
bt_1,0.49911361932754517,"Russell Hitchcock

Answer the question concisely.

Q: Who was the lead singer with Stylistics?
A: Russell Hitchcock",The Stylistics,6,0.2423;0.3670;0.4343;0.4459;0.3298;0.4991,0.2422962486743927,0.38641026119391125
bt_1010,0.056314557790756226,Water.,drambooie,6,0.0387;0.0444;0.0563;0.0284;0.0530;0.0308,0.028400279581546783,0.04194049537181854
bt_1014,0.37923479080200195,"False. A giraffe has seven neck bones, while a bird has only seven neck bones.",True,13,0.2034;0.2107;0.1799;0.2691;0.1257;0.3792;0.3383;0.2117;0.1437;0.2384;0.2682;0.1725;0.2031,0.12568989396095276,0.2264555784372183
bt_1024,0.21699008345603943,Manchester United (1995-1996),Swindon Town Football Club,12,0.0845;0.0681;0.0062;0.1401;0.0493;0.1384;0.1419;0.1699;0.1725;0.1482;0.2170;0.0940,0.0061657726764678955,0.11917984982331593
bt_1029,0.799980103969574,"Canada

Answer: Canada",Canada,39,0.5557;0.5164;0.2574;0.4688;0.7397;0.1470;0.4191;0.3413;0.3280;0.4372;0.1298;0.5481;0.7433;0.4588;0.3766;0.3076;0.3782;0.4082;0.8000;0.7463;0.3500;0.4039;0.4017;0.4735;0.3739;0.6577;0.3691;0.5026;0.6423;0.1789;0.6764;0.6341;0.5347;0.4050;0.3712;0.6244;0.2959;0.3825;0.7789,0.12980282306671143,0.46574534705052006
