question_id,bleurt_score,generated_answer,best_reference,num_references,all_scores,min_score,avg_score
bb_6235,0.9646331071853638,Gin.,gin,13,-0.5162;-1.1984;-0.7406;0.9646;-0.8813;0.3355;0.9646;-1.1984;-0.5162;-0.8813;-0.7406;0.9646;0.3355,-1.1983656883239746,-0.23909068566102248
bb_6248,0.9060855507850647,Donald Trump.,donald trump,64,-0.9431;0.2810;0.1278;-0.3234;-0.4221;-0.4818;0.9061;-0.6901;0.0162;0.0764;-0.1557;0.2375;-0.7060;-0.1175;0.3211;0.2015;-0.7587;-0.7434;0.0425;0.4811;-1.2780;0.2202;-0.0093;-0.5307;-1.1455;-0.0528;-0.5161;0.6039;0.9061;-0.0263;0.1142;0.0162;-1.3069;-0.3234;-0.1175;-0.3801;0.1078;0.4811;-0.0338;0.4961;-0.4686;0.0764;-0.0675;0.9061;0.0898;0.2202;-0.9431;-0.5145;-0.1557;-0.7587;-0.7434;-0.4674;0.2375;-0.4818;-1.2780;0.3211;0.1110;0.1443;-0.6901;-0.5094;0.0939;-1.1455;0.1278;0.1602,-1.3069413900375366,-0.17438478191616014
bb_6249,-0.20062866806983948,Helen.,helen troy,24,-0.2006;-0.6879;-0.2489;-1.9158;-2.0009;-0.9562;-0.8956;-0.4238;-1.0604;-0.6176;-0.6879;-0.4238;-0.9423;-0.6176;-0.9562;-0.6879;-0.6879;-0.2006;-1.9857;-0.2489;-0.8956;-2.0545;-2.0247;-1.9158,-2.0544538497924805,-0.9723742939531803
bb_6256,-0.6165837645530701,Jimmy Carter met with Cuban leader Fidel Castro in 1978.,president eisenhower,60,-1.5900;-0.8265;-1.4825;-0.8503;-0.8614;-0.8217;-1.1572;-1.1613;-1.0669;-0.8607;-1.0649;-1.2939;-1.0794;-0.9481;-1.4124;-1.5913;-1.4947;-0.8422;-1.1815;-1.0098;-0.7869;-1.5659;-1.5430;-0.9602;-1.5599;-0.8091;-0.7746;-0.6790;-0.6166;-1.0669;-1.1572;-1.1916;-1.0443;-1.5599;-0.8091;-1.0098;-1.4124;-1.2379;-0.9481;-1.5659;-0.8390;-0.7869;-1.4559;-1.5430;-0.8614;-0.9163;-0.6166;-0.9602;-0.8265;-1.0116;-0.8217;-0.8789;-0.6790;-0.8265;-1.4947;-1.4825;-1.5900;-0.8422;-0.8503;-1.0620,-1.5912786722183228,-1.0873423169056575
bb_6266,-1.428718090057373,Japan lowered its voting age from 20 to 18 in 2015.,20 to 18,1,-1.4287,-1.428718090057373,-1.428718090057373
bb_6268,-1.1275911331176758,"Christian Grey is the lead character in the 2015 film adaptation of the extremely successful book ""Fifty Shades of Grey"" by E.L. James.",Fifty Shades of Grey: The Classical Album,31,-1.5556;-1.6142;-1.8255;-1.6537;-1.5719;-1.9555;-2.0513;-1.9315;-1.5458;-1.4072;-1.4993;-1.6149;-1.3650;-1.5927;-1.5927;-1.5927;-1.6149;-1.1276;-1.4072;-1.5556;-1.5719;-1.8255;-1.6142;-1.9555;-1.5927;-1.5719;-1.4993;-1.6537;-2.0513;-1.9315;-1.5458,-2.051300048828125,-1.6415482298020394
bb_6282,0.9492788910865784,Volkswagen.,volkswagen,36,-0.9952;0.5608;-1.1425;-0.8759;-0.8294;0.2402;-1.4436;-1.0335;-1.0673;-1.0859;-1.5744;-1.4009;-0.2066;-0.0160;0.9493;-1.0850;0.9493;-0.9952;-1.0850;-1.0673;-0.8294;-0.8759;-0.0160;-1.1425;-1.6367;-0.2066;-1.5744;-1.8950;-0.8759;-1.0859;0.2402;-1.8950;-1.4009;-1.8950;0.5608;-1.0335,-1.8950400352478027,-0.799059502987398
bb_6292,-1.2328667640686035,'Facebook Live',stories,18,-1.2766;-1.3363;-1.2857;-1.4336;-1.2329;-1.4329;-1.4273;-1.3273;-1.2329;-1.3273;-1.3222;-1.4737;-1.2872;-1.5209;-1.5410;-1.4861;-1.5338;-1.4251,-1.5410394668579102,-1.383492065800561
bb_6297,-0.9790049195289612,"According to the 2015 survey conducted by the National Health and Nutrition Examination Survey (NHANES), the most popular fruit among USA children was apples.",Apple/Nutritional information,62,-1.2133;-1.8302;-1.6681;-1.1916;-1.8302;-1.3988;-1.2043;-1.1702;-1.3128;-1.9842;-1.3487;-1.6820;-1.2564;-1.5373;-1.3847;-1.1291;-1.2040;-1.0256;-1.1968;-1.4125;-1.8302;-1.4510;-1.3455;-1.1428;-1.3755;-1.0087;-1.3595;-1.3160;-1.2542;-1.3455;-1.2043;-1.3755;-1.3595;-1.3988;-1.4125;-1.3847;-1.4510;-1.2043;-0.9790;-0.9817;-1.1428;-1.2537;-1.2542;-1.2040;-1.1444;-1.2125;-1.1916;-1.6681;-1.6820;-1.5373;-1.2564;-1.1291;-1.3128;-1.2125;-1.3160;-1.2340;-1.3595;-1.3487;-1.1702;-1.9842;-1.1619;-1.4091,-1.984224557876587,-1.3442997653638162
bb_6314,1.0074183940887451,25.,25,3,1.0074;-0.0725;-0.1313,-0.13131007552146912,0.2678785175085068
bb_6318,0.6422185301780701,'Selfie',selfie,17,-0.8930;-0.9410;0.1543;-1.0620;-0.8542;-0.4825;0.0680;0.6422;0.6422;0.0680;-1.0620;-0.9403;-0.8930;0.1543;-0.4825;-0.6857;-0.9403,-1.0620193481445312,-0.44162167696391835
bb_6324,0.6952871680259705,Zambia.,zambia,29,-0.2727;-0.4033;-0.7295;-0.4182;-0.2842;-0.3173;-0.1865;-1.6511;-0.5450;-0.5701;0.6953;-0.4972;-0.1175;0.4245;0.6953;-0.7295;-0.2842;-0.4182;0.4245;-0.2727;-0.5450;-0.4972;-1.6957;-0.1865;-0.5701;-0.4033;-0.1865;-0.1175;-0.3173,-1.6956628561019897,-0.34402505693764523
bb_6336,0.8340080380439758,Ireland.,ireland,50,-0.9161;-0.8767;-0.5566;-0.7372;0.8340;0.3602;-0.8245;-1.4704;0.3181;-0.7331;-0.6111;-1.3965;-0.5819;-1.0697;-1.2437;-0.5357;-0.1750;-1.0520;-0.1727;-1.0612;-0.3307;-0.2625;-0.3330;0.8340;-1.0520;-0.3307;-0.2958;-0.9161;-0.8638;-0.8245;-0.6111;-0.5016;-0.3307;-0.4176;-1.0697;-0.5566;-0.1727;-0.7331;0.3181;-0.3330;-0.4176;0.8340;-0.5819;-1.3965;-0.5357;-0.7372;-1.4704;0.3602;-1.2437;-1.2214,-1.47040593624115,-0.5539055734872818
bb_6347,-1.6655304431915283,Frank Sinatra would have celebrated his 100th birthday in 2015.,one hundred,2,-1.6655;-1.7235,-1.7234604358673096,-1.694495439529419
bb_6378,-1.427115559577942,"The Channel Tunnel, also known as the Eurotunnel, opened in 1994.",one thousand nine hundred and ninety four,3,-1.8515;-1.4271;-1.4513,-1.8514695167541504,-1.576640248298645
bb_638,-0.28628161549568176,Wheat.,potatos,100,-0.8951;-0.8687;-1.0573;-0.4325;-0.6875;-0.2863;-0.8581;-0.8858;-1.0654;-0.8919;-0.5245;-0.9050;-1.1971;-1.2111;-0.7352;-0.8586;-0.9836;-0.8657;-1.3973;-0.8081;-0.6907;-1.3632;-0.7978;-1.1422;-0.7659;-0.9848;-1.3701;-1.1465;-1.1718;-0.9345;-1.4241;-1.3009;-1.3635;-1.3135;-1.0093;-1.0845;-0.9226;-1.1596;-0.4954;-1.2060;-1.1108;-0.7920;-1.0687;-0.7953;-1.5050;-0.8596;-0.9280;-0.8658;-0.4325;-0.8081;-0.8858;-0.2863;-1.1971;-1.0687;-0.8615;-1.1596;-0.8951;-1.0093;-1.3009;-0.9836;-1.0654;-0.9848;-1.1465;-1.2111;-1.0573;-1.4241;-1.3635;-0.7953;-0.9531;-0.7978;-0.8596;-0.6907;-0.5245;-1.3632;-0.9345;-0.9280;-0.8586;-1.3135;-0.8658;-0.8581;-1.0845;-0.9050;-1.1108;-1.4277;-1.4241;-0.7978;-1.5050;-0.4954;-0.7920;-0.8081;-1.3973;-1.1422;-1.2060;-0.8687;-1.1718;-1.0687;-0.6875;-0.9226;-0.8919;-0.8657,-1.50496244430542,-0.9844325250387191
bb_6382,-0.3585531711578369,Toy Story 3 (2010),lion king 3d,37,-1.0773;-1.4938;-1.0001;-1.0667;-1.1541;-1.1257;-1.5745;-0.3586;-1.0524;-1.2475;-0.9113;-1.6470;-1.6027;-1.0459;-1.4740;-1.1184;-1.2902;-1.5667;-1.1184;-1.2902;-1.1257;-1.4740;-0.8509;-1.3370;-1.0814;-1.1184;-1.1149;-1.2003;-0.5095;-1.3528;-1.6407;-0.9083;-1.5724;-0.3586;-0.9469;-0.8988;-1.6822,-1.6821513175964355,-1.172655234465728
bb_6443,0.8363813161849976,Quentin Tarantino.,quentin tarantino,43,-0.1253;-0.2440;-1.3769;-1.4927;-1.0005;-1.6881;-1.2872;0.4168;0.0107;-0.1410;-0.6838;0.8364;-0.5360;-0.5906;-0.3967;-1.3061;-1.1802;-0.6848;0.0695;-0.4844;-1.5791;0.8364;-1.1802;0.0107;-0.2739;-0.6848;-1.6881;0.8364;-0.2440;-1.4626;-0.1253;-1.4927;0.0695;-0.4844;-1.4669;-1.3478;-0.1410;-1.0005;-1.3511;-0.3967;-0.6838;0.4168;-0.5360,-1.6881227493286133,-0.6012506507510362
bb_6461,0.8933846354484558,1.,1,3,0.8934;0.2459;0.2459,0.24592673778533936,0.4617460370063782
bb_6462,-1.0366294384002686,The whey is removed from natural yogurt to produce Greek yogurt.,whey powder,21,-1.1251;-1.3657;-1.3131;-1.3986;-1.2198;-1.0553;-1.5066;-1.1374;-1.2225;-1.0366;-1.5066;-1.0366;-1.3986;-1.1251;-1.1374;-1.2198;-1.2198;-1.2225;-1.3657;-1.0553;-1.3131,-1.5065721273422241,-1.237208366394043
bb_6465,0.9841791987419128,Par.,Par.,8,0.9513;-0.9255;-0.8016;0.9513;0.9842;0.9513;-0.8205;-1.1353,-1.1353086233139038,0.01941051334142685
bb_6480,0.9800508618354797,Glycerin.,glycerin,59,-0.1627;-1.2852;-1.3069;0.2749;-1.3160;0.3209;-0.2436;-1.1078;0.3578;-0.2060;0.5229;-1.2180;0.1560;0.4104;-0.8290;-1.4063;0.2026;-1.3037;-0.2123;-0.8181;-0.2987;-1.3022;-0.7212;-0.1994;0.5469;-0.9151;-1.0870;0.9801;-0.4942;0.3578;-0.8290;0.3209;-0.2123;0.1560;0.2749;-0.8181;-1.1549;-1.2226;0.9801;0.4104;0.5469;-0.2987;-1.2180;-0.2060;-1.1078;0.5229;-1.3022;0.2026;-1.2143;-1.3160;-1.2852;-0.1627;-0.2436;-0.9876;-1.3037;-0.4942;-1.4325;-0.2987;-0.1994,-1.4325392246246338,-0.44399404475244425
bb_6487,-0.40854570269584656,"Developed reproductive structures such as flowers, cones, and fruits.",flowerers,56,-0.7825;-0.4745;-1.1395;-0.5384;-0.8658;-1.0049;-0.6537;-0.6346;-0.5668;-0.9116;-0.4498;-1.0466;-0.9285;-0.4085;-0.6333;-0.5120;-1.7985;-0.6615;-0.7601;-0.6850;-0.9700;-0.5839;-1.6263;-0.7626;-1.0410;-0.7303;-0.5594;-0.8616;-1.6263;-1.0410;-0.5384;-0.8616;-0.7601;-0.9285;-0.8658;-0.7626;-0.5668;-0.6333;-0.6850;-0.9700;-0.5594;-0.6537;-1.1395;-1.0466;-1.0049;-0.9116;-0.7825;-0.7303;-0.6604;-0.4745;-0.6346;-0.4085;-1.7985;-0.5839;-0.4498;-0.6615,-1.798504114151001,-0.8094848852072444
bb_6489,0.7735827565193176,steam locomotive.,steam locomotive,27,-0.1703;0.2431;-0.5049;0.7736;0.0573;0.2492;-0.8323;-1.0327;0.3496;0.2896;0.4747;0.3483;-1.3752;0.2896;-1.0631;-0.1703;0.3483;0.4747;0.2578;0.7736;0.2431;0.0573;-1.0327;0.2896;-0.8323;-0.5049;0.3496,-1.375180959701538,-0.061100940185564535
bb_6493,-1.3857321739196777,"In property rental, 'pax' refers to a paying guest or a tenant.",per annum exclusive,2,-1.3857;-1.3857,-1.3857321739196777,-1.3857321739196777
bb_6520,-1.459603190422058,"The term that refers to the period immediately after the Big Bang is the ""cosmic dark ages.""",world inflation crisis,48,-1.8650;-1.8773;-1.8451;-1.8032;-1.8427;-1.8421;-1.5421;-1.6633;-1.8389;-1.8368;-1.8175;-1.8974;-1.8076;-1.8147;-2.0201;-1.7239;-1.4596;-1.6733;-1.5771;-1.8452;-1.7832;-1.8582;-1.7400;-2.0201;-1.8147;-1.5421;-1.7797;-1.5771;-1.6177;-1.8421;-1.6303;-1.8650;-1.8452;-1.8389;-1.8076;-1.8452;-1.8368;-1.7832;-1.8175;-1.6633;-1.8582;-1.4596;-1.8427;-1.6676;-1.5771;-1.7879;-1.8451;-1.8032,-2.020148515701294,-1.7696309039990108
bb_6535,-1.4172163009643555,"Orange

Answer the question concisely.
Q: The major UK/European mobile network corp EE was originally branded?
A: Orange",EE (telecommunications company),13,-1.7658;-1.6800;-1.7593;-1.7077;-1.5620;-1.7918;-1.7918;-1.5256;-1.7918;-1.4955;-1.4172;-1.7077;-1.7593,-1.7917752265930176,-1.6734945957477276
bb_6583,-1.6965683698654175,A trumpet has 3 valves.,three,3,-1.6966;-2.0245;-1.6966,-2.0244531631469727,-1.8058633009592693
bb_6590,-0.7957107424736023,"The world's third largest desert is the Sahara Desert, which covers most of North Africa.",The Gobi Desert,31,-1.6572;-1.6767;-1.3402;-1.7346;-1.0310;-0.9231;-1.2146;-0.9241;-1.1299;-0.9771;-1.3925;-0.9281;-1.4390;-1.3925;-0.9781;-0.7957;-1.4390;-1.2146;-1.3402;-1.7346;-0.9260;-0.9241;-0.9281;-0.8471;-1.0310;-1.6572;-0.9771;-0.9281;-1.6767;-1.4504;-1.1299,-1.7346429824829102,-1.2173732249967513
bb_6592,0.8755335807800293,David Hockney.,david hockney,4,0.3952;0.8755;0.8755;0.3952,0.3951834738254547,0.635358527302742
bb_6612,0.7822547554969788,Atlantic Ocean.,atlantic ocean,58,-0.4387;0.7823;-0.0810;-1.0040;-0.9510;-0.2511;-0.4794;-0.5114;-0.2804;0.1336;-0.4729;-0.4139;-0.5308;-0.3408;-0.8227;-0.4161;0.3619;-1.4744;0.2971;0.4152;-0.3461;-0.4344;-1.2476;-0.3560;-1.1423;0.3619;-0.8227;-1.5498;-0.4344;-1.5972;-0.3461;0.2848;-0.0810;-0.4139;-0.5114;-1.1423;-0.2511;-1.5498;0.1336;0.4152;-0.4161;-1.0040;-0.4729;-0.2511;-0.6144;0.1336;0.7823;0.2106;-0.3408;-0.2804;-0.9510;0.7823;-0.3560;-0.4794;-0.4387;-0.0810;-0.5114;0.2971,-1.597211480140686,-0.37069849490091716
bb_6613,0.88031005859375,King James I of England.,king james i of england,85,0.6460;0.0362;-0.0478;-0.0041;-0.1386;0.3741;0.3351;-0.2717;0.0686;-0.2541;-0.4489;0.0792;-0.1389;0.3545;-0.1492;0.5031;-0.1406;0.8803;-0.0272;-0.6753;-0.1753;-0.3351;-0.4328;-0.1532;-1.0589;0.0511;-0.0958;0.1607;-0.2936;-1.4375;0.5682;-0.4624;0.0776;-0.3745;-1.8973;-0.0162;-0.1340;-0.2518;-1.3262;-1.1510;0.0494;-0.4489;-0.1300;-0.6753;-0.4568;-0.1340;0.6460;-0.1386;-0.4328;-0.2723;-1.8999;-0.1532;0.3545;-0.4443;-1.8973;-1.4383;-1.4375;-0.0257;0.0776;-0.1389;-0.0272;0.1286;-0.0478;0.3351;-0.6763;-0.3351;-0.3731;0.4668;-0.1753;0.2073;-0.1340;-0.2936;-0.1717;0.0792;-1.1510;0.8803;-0.6989;-0.0958;0.0362;0.3741;-0.0162;0.6460;0.1805;-0.4655;-0.1717,-1.899892807006836,-0.21473666604827432
bb_6630,-0.28662899136543274,"Strasbourg, France.",france,60,-0.8319;-1.1592;-1.0038;-0.5714;-0.4152;-0.2866;-1.0038;-1.0038;-0.5714;-1.4241;-0.8343;-0.7311;-0.5268;-0.5268;-0.5714;-0.8491;-1.2071;-0.5999;-0.5268;-0.5714;-0.9543;-0.6247;-1.0433;-1.1290;-1.2552;-0.5268;-1.1542;-0.2866;-0.5714;-1.0038;-0.5714;-0.8319;-0.2866;-0.5268;-1.1290;-1.0038;-0.7311;-0.5268;-0.5268;-1.4067;-0.9543;-0.8933;-1.1592;-0.2866;-0.5714;-1.0433;-0.6247;-0.8491;-0.5999;-0.8267;-0.5268;-0.7858;-0.5714;-0.4152;-1.2071;-0.6247;-0.2866;-1.1542;-1.0038;-1.2552,-1.424076795578003,-0.7824299876888593
bb_6635,-1.7426247596740723,"Endurance

Answer the question concisely.

Q: What was the name of Ernest Shackleton's ship which became stuck in Antarctic ice in 1915?
A: Endurance",Endurance (ship),5,-2.2050;-1.9924;-1.9924;-1.7426;-1.9924,-2.2049946784973145,-1.9849684953689575
bb_6646,0.9068374037742615,Thomas Becket.,thomas becket,51,-1.4774;-1.6712;0.3392;0.9068;-1.7239;-1.1442;-1.7347;-0.2190;-0.4335;-1.1557;-0.2190;-0.1740;-0.1740;-1.7047;-0.1684;-0.0372;-0.5997;0.3392;-0.0892;-0.9927;-0.9381;0.9068;-1.7090;-0.9381;-0.1740;-1.4774;-0.0892;-0.1927;-0.1927;-1.1442;-0.0773;-1.6712;0.3392;-1.7347;-0.0372;-0.2190;-0.5997;-1.6909;-0.1684;-1.1557;-0.3055;0.3392;-0.9927;0.3392;0.3392;-0.2190;-0.2190;-0.1927;-1.1517;-0.1740;0.3392,-1.7347455024719238,-0.52930792041269
bb_6664,-0.9130886793136597,"Abraham Maslow's 'Hierarchy of Needs' theory explains that human beings have different levels of needs, ranging from basic physiological needs to self-actualization needs, and that these needs must be fulfilled in a particular order for an individual to reach their full potential.",motivational processes,35,-1.0788;-1.3182;-1.0908;-1.1520;-0.9909;-0.9131;-0.9679;-1.0065;-1.4770;-1.2648;-1.3738;-1.0322;-1.1180;-1.5533;-1.4698;-1.3269;-1.4967;-1.3182;-1.0908;-1.4967;-1.3738;-1.4698;-1.0065;-1.3269;-1.0788;-0.9679;-1.4770;-1.1180;-1.5533;-1.3269;-0.9909;-1.2648;-1.0322;-1.1520;-0.9131,-1.5532945394515991,-1.2167900153568814
bb_6668,1.1138497591018677,Self-actualization.,self actualization,83,0.4627;0.7319;0.4119;0.4958;0.6112;0.5234;0.4575;0.8397;0.1169;0.7552;0.7064;0.2433;0.4087;0.4304;0.3408;0.6251;1.1138;0.5422;0.4423;0.5470;0.8274;0.5386;0.5673;0.6115;0.0716;0.8150;0.8067;0.5504;0.6346;0.5447;0.3139;0.6853;0.8577;1.0031;0.5374;0.8067;0.6853;0.4912;0.5386;0.6101;1.1138;0.5409;0.6789;0.4575;0.4581;1.1138;0.5859;0.3408;0.1169;0.4304;0.4423;0.2828;0.6251;0.2433;0.7765;0.0716;0.7223;0.5504;0.6250;0.7707;0.6346;0.7319;0.7438;0.5234;0.7064;0.7520;0.8150;1.0031;0.6115;0.5470;0.3139;0.8397;0.8274;0.5673;0.8577;0.6112;0.5447;0.4087;0.4958;0.7552;0.4627;0.4119;0.5422,0.07158157229423523,0.5898521305566811
bb_6693,-1.0328258275985718,"Morocco is known in parts of Asia by the local names of two of its famous cities, Marrakech and Fes.",name of morocco,56,-1.6201;-1.5295;-1.3272;-1.1227;-1.1707;-1.5030;-1.4916;-1.0328;-1.3280;-1.4859;-1.4769;-1.6732;-1.1693;-1.1564;-1.2735;-1.5289;-1.2893;-1.3286;-1.5590;-1.1314;-1.6017;-1.1694;-1.3015;-1.4732;-1.3391;-1.2209;-1.5949;-1.4336;-1.2336;-1.2735;-1.3352;-1.1782;-1.4859;-1.2893;-1.5030;-1.6201;-1.1694;-1.3286;-1.1879;-1.2065;-1.6017;-1.3006;-1.4336;-1.1227;-1.4916;-1.0328;-1.5295;-1.2209;-1.6732;-1.1722;-1.5289;-1.5949;-1.5590;-1.3015;-1.1170;-1.3280,-1.6732066869735718,-1.3598512815577644
bb_67,0.9378507137298584,Devon.,devon,33,-0.8648;-0.6648;-0.9949;-0.8800;-0.7077;-0.6451;-0.9655;-0.2221;-0.2652;-0.6258;-0.6533;-0.7540;-1.0128;-0.8335;-0.1931;0.9379;0.9379;-0.5686;-1.0128;-0.8648;-0.8335;-0.4814;-1.0004;-0.8355;-0.1931;-0.9397;-0.6648;-0.6451;-0.8052;-0.2652;-0.7540;-0.9949;-0.5455,-1.0128014087677002,-0.6003553226138606
bb_6701,-1.916957974433899,"No, the % (percent) sign is below the number on a standard English QWERTY keyboard.",5,2,-2.0215;-1.9170,-2.0215208530426025,-1.9692394137382507
bb_6707,0.7978166937828064,Brazil.,brazil,36,-0.5368;0.1157;-0.7489;-0.4687;-1.7308;-0.7489;-0.5842;-0.3576;-1.3016;-1.3152;0.0700;0.7978;-0.4687;0.6085;0.6436;-0.0943;-0.4794;-1.2529;0.7978;-0.5842;-0.3576;0.6436;-1.3152;-0.5368;-0.1324;-1.3016;-0.0943;-0.7489;-1.2529;-0.4794;-0.4687;-0.7489;0.0700;-1.7791;-0.4687;0.6085,-1.779127836227417,-0.4444723766711023
bb_6729,-1.001889944076538,Keys.,weirs,18,-1.5298;-1.4111;-1.7849;-1.6993;-1.6324;-1.5844;-1.0019;-1.7239;-1.4502;-1.4502;-1.6324;-1.6993;-1.4952;-1.7239;-1.0019;-1.5298;-1.6180;-1.7843,-1.7848706245422363,-1.541837003495958
bb_6744,0.8501461744308472,Victoria.,victoria,28,-0.5732;-0.4526;-0.9111;-0.5623;-0.5227;-0.3376;-0.5083;-0.7368;-0.5705;-0.6324;-0.9677;0.8501;-0.5184;0.8501;-0.8273;-0.7667;-0.5732;-0.8898;-0.5784;-0.6262;-0.7641;-0.6572;-0.8898;-0.5930;-0.5227;-0.5705;-0.4971;-0.6324,-0.9676843285560608,-0.5350520483085087
bb_6747,1.0816848278045654,Grain.,grain,10,1.0817;-0.3154;-0.0747;-0.4091;0.0295;1.0817;-0.4091;-0.3284;-0.0747;0.0295,-0.4091454744338989,0.06107074543833733
bb_6754,-1.4376418590545654,The Bill and Melinda Gates Foundation launched the Mates condom brand in 1987.,parthenophilia,43,-1.6822;-1.6822;-1.8237;-1.4376;-1.6050;-1.6155;-1.8242;-1.7634;-1.5277;-1.8829;-1.5331;-1.7856;-1.8194;-2.1116;-1.6980;-1.4704;-1.8131;-1.5198;-1.5404;-1.7140;-1.8243;-1.8131;-1.7856;-1.5484;-1.8829;-1.8243;-1.5277;-1.8194;-2.1116;-1.5404;-1.6980;-1.6308;-1.6822;-1.4704;-1.8243;-1.7140;-1.5331;-1.6822;-1.7634;-1.8237;-1.4376;-1.6155;-1.8242,-2.111607074737549,-1.7029534606046455
bb_6777,-1.2464854717254639,No. The ancient pre-scientific system of classifying all universal matter as Water/Air/Fire/Earth/Aether is called the Elemental.,The Elements (disambiguation),19,-1.5088;-1.6640;-1.5215;-1.8022;-1.6895;-1.6078;-1.7717;-1.4791;-1.6640;-1.2465;-1.3116;-1.4402;-1.6078;-1.8022;-1.6263;-1.5327;-1.5944;-1.6222;-1.3670,-1.802229881286621,-1.5715487505260266
bb_6792,0.7846555113792419,Horses.,horses,81,-1.3260;-1.2595;-0.4277;-1.2788;-1.3491;-1.0854;-0.7735;-1.3017;-1.3445;-1.3093;-1.3564;-0.4124;-0.9073;-0.9322;-1.3467;-1.3730;-1.3101;-1.3574;-1.3421;-1.3260;-1.3262;-1.3217;-1.4089;-1.3482;-0.6726;-1.2501;-1.4005;-1.3204;-0.5002;-1.3260;-1.3892;-1.1938;-1.3718;-1.2523;-0.6415;-1.3157;-0.7079;-1.3840;0.3935;0.7847;-1.2924;0.3935;-1.3467;-1.3157;-1.4005;-1.1938;-1.3260;-1.2523;-1.3204;-0.4277;-1.3892;-1.3574;-1.2924;-0.7080;-1.3017;0.7847;-1.4089;-0.7735;-0.6314;-0.7448;-1.3217;-1.3445;-1.3730;-1.2595;-1.3093;-1.2788;-1.3482;-1.2501;-1.3564;-1.3101;-1.0854;-0.5002;-0.9073;-1.3718;-1.3840;-1.3262;-0.4277;-0.9322;-1.3491;-0.4124;-1.3421,-1.4088528156280518,-1.0687195327546861
bb_684,-1.5104299783706665,"A pole called an "" pole"" or ""punt pole"" is used for propelling a barge or punt.",Quant (disambiguation),5,-1.6090;-1.5459;-1.6569;-1.5104;-1.6090,-1.6568784713745117,-1.5862565755844116
bb_6847,-0.8495801091194153,Tala is the basic monetary unit of Samoa.,Malo Sa'oloto Tuto'atasi o Sāmoa,26,-0.8645;-1.1603;-1.0158;-1.1407;-1.2266;-0.9456;-1.0918;-0.9146;-0.8645;-1.3979;-1.1970;-1.3445;-0.8645;-1.1970;-1.2266;-0.8496;-0.9456;-1.2266;-1.1407;-1.0918;-1.1449;-1.1603;-1.0158;-1.2907;-0.8645;-1.3445,-1.3978705406188965,-1.097188786818431
bb_6849,0.8035164475440979,Giacomo Puccini.,giacomo puccini,15,0.2823;-0.1097;-0.0740;0.4318;0.0024;0.3902;0.8035;0.4318;0.3902;0.8035;0.0024;-0.1097;0.8035;0.2823;0.0998,-0.10966910421848297,0.295355261862278
bb_6852,0.8436611294746399,Richard Nixon.,richard nixon,50,-1.6015;-0.4162;0.0071;0.3213;0.3862;-1.6495;-0.1125;-0.5131;-0.0292;-1.8570;0.2342;-0.6578;0.2720;-0.4601;0.2826;-0.1950;-1.3822;0.0725;-1.7087;-0.3217;-1.5188;-0.2425;-0.4865;0.8437;0.8437;-1.8707;0.8437;-1.5188;0.0071;-0.0292;-0.2425;0.3862;-0.6578;0.0746;-1.4131;-0.4162;-1.6015;-0.4601;-0.2141;-0.4865;0.2612;-1.7087;0.2720;0.3213;-0.1950;0.2826;0.2342;-0.3656;-0.1826;-1.6495,-1.8706517219543457,-0.404359929561615
bb_6860,1.1372170448303223,Piano.,piano,62,-0.9567;0.1514;0.0230;-0.2340;-1.6044;-0.5026;-0.2976;0.1079;-0.3341;-0.8721;0.0166;-0.3564;0.1789;0.4950;-0.1299;1.1372;-0.0489;-0.0666;0.0009;0.2039;-0.1583;0.2646;0.0649;-0.2587;-0.0455;-0.5377;-1.1009;-0.3713;0.0776;1.1372;0.4950;0.1514;0.1079;-0.8721;-1.6044;0.2646;0.1789;-0.0458;-0.1299;-0.5026;-0.9567;-0.2587;-0.3713;-0.0489;-0.0489;0.0009;0.2039;0.0230;-0.3564;-0.5163;-0.2976;-0.0455;-0.1992;0.1079;-0.5377;0.0776;-0.3341;-1.1009;0.0166;-0.2340;0.0649;0.2646,-1.604356050491333,-0.16967087527436595
bb_6867,-1.282243251800537,Garron is not a recognized type of animal. It is likely a misspelling or a made-up word.,equus caballus gracilis,81,-1.6938;-1.3226;-1.6858;-1.3190;-1.3603;-1.6518;-1.4626;-1.3381;-1.3585;-1.3010;-1.3102;-1.5242;-1.4825;-1.6863;-1.3704;-1.3060;-1.3308;-1.3734;-1.3447;-1.6938;-1.2822;-1.3721;-1.3634;-1.3123;-1.6736;-1.3563;-1.3475;-1.3434;-1.5848;-1.6938;-1.3663;-1.7495;-1.3194;-1.3218;-1.6594;-1.2963;-1.6645;-1.3199;-1.6821;-1.6105;-1.2854;-1.6821;-1.3704;-1.2963;-1.3475;-1.7495;-1.6938;-1.3218;-1.3434;-1.6858;-1.3663;-1.3734;-1.2854;-1.6564;-1.3381;-1.6105;-1.3634;-1.4626;-1.5746;-1.6444;-1.3721;-1.3585;-1.3060;-1.3226;-1.3010;-1.3190;-1.3123;-1.3563;-1.3102;-1.3308;-1.6518;-1.5848;-1.4825;-1.3194;-1.3199;-1.2822;-1.6858;-1.6863;-1.3603;-1.5242;-1.3447,-1.7495098114013672,-1.447118588435797
